"",tSNE_1,tSNE_2
cd56.nk8191,-12.1160844835714,30.4976968223905
cd56.nk7754,7.84090223281559,32.2038001470757
cd56.nk4408,12.9828918588385,36.8780993057694
cd56.nk2002,7.31041104247987,39.2650259957914
cd56.nk3045,-2.08130476789327,29.2070220407377
cd56.nk19,9.94600029719104,39.9137815634081
cd56.nk2443,3.52375381969333,26.5932218138052
cd56.nk3374,11.8223163818871,33.4134803020868
cd56.nk5173,7.49791493711743,40.2936080167098
cd56.nk540,13.1039526128385,36.1621349689079
cd56.nk4636,-6.53140082974897,29.7897410055948
cd56.nk6053,7.37468155228165,39.464909748211
cd56.nk1109,1.15413840971391,35.1527845611303
cd56.nk4167,-2.34694417015989,28.0840205497039
cd56.nk657,-7.89499377710896,30.7978594372319
cd56.nk6242,2.70204068966851,40.1172520966316
cd56.nk5686,-1.05001173812775,26.2557342427635
cd56.nk997,-2.80724089440744,27.0956420920475
cd56.nk1573,-3.38675994798827,31.9108778625031
cd56.nk2424,2.88452417056918,33.5038674216122
cd56.nk1330,7.8676102943818,34.735815678266
cd56.nk433,0.409940562618666,30.4980087496228
cd56.nk6988,2.97148141370967,26.4789080510522
cd56.nk5857,-1.1582052117321,36.7039554629915
cd56.nk4154,-0.90023587348386,34.6332218793943
cd56.nk2918,6.12000435850241,37.8486734523074
cd56.nk2309,0.690503274867141,37.1862545767856
cd56.nk7254,1.52157603387366,30.5784860879681
cd56.nk8293,-11.1795328840691,31.4961713361363
cd56.nk7593,-7.29113340160321,34.3981815008894
cd56.nk7076,12.1750034816012,38.8099573911519
cd56.nk5251,14.8048564517935,40.5889141867508
cd56.nk6556,-5.23770642507689,33.6419107484441
cd56.nk2716,-14.5529089608367,26.9267624103123
cd56.nk1220,-13.3001555718742,25.9741114467547
cd56.nk158,3.47857334748894,40.4762768922231
cd56.nk2130,11.5037214677797,33.1735637990875
cd56.nk423,6.933478878765,31.3386731749307
cd56.nk4882,0.0907668155703267,31.6760310446067
cd56.nk504,-12.1275355598296,32.2584001766767
cd56.nk674,-8.2230363359194,27.9031297905416
cd56.nk1077,2.85501099470087,32.1628701400846
cd56.nk2745,-1.88289643904738,35.1721291677771
cd56.nk5593,7.8560590309715,32.4358441643407
cd56.nk3862,13.7790891233053,34.8348113215458
cd56.nk3305,9.79397410202894,32.216101006275
cd56.nk3702,1.25469296285149,34.8920116312344
cd56.nk5090,-0.507482672771402,26.1332855400222
cd56.nk4595,-11.4199722366428,32.3215468785244
cd56.nk7150,4.29963055729226,32.506421399814
cd56.nk4471,3.69895346499385,32.1729714965942
cd56.nk240,-14.1438560296089,26.9583411914278
cd56.nk6349,12.8178899056414,37.7828813638526
cd56.nk905,13.2098684627275,40.1483104381489
cd56.nk3737,3.00549843611729,35.6485262029161
cd56.nk6319,-5.07387786300442,37.5780701018777
cd56.nk1587,-8.68761885291229,33.8062427862471
cd56.nk5678,-11.4696548535024,31.148714345349
cd56.nk3524,-6.10320744555105,34.2626627482472
cd56.nk772,13.9777551027487,38.9044612230928
cd56.nk3252,-12.125524546894,28.2881906625843
cd56.nk8112,3.98278674586954,28.676950772661
cd56.nk4021,-9.96726216260623,30.7413838690131
cd56.nk3688,8.60345480797732,32.0763931479677
cd56.nk7253,-0.167494701045687,29.0329471462706
cd56.nk90,-6.89899937075869,34.0505610224499
cd56.nk8241,13.4878280242251,39.7491833576439
cd56.nk5823,5.36140970536034,32.7196400558265
cd56.nk7503,-4.65371789197149,27.7718888580461
cd56.nk7811,-0.0555111336480273,26.6700168961306
cd56.nk6755,1.11039161724645,33.8627484937575
cd56.nk5740,2.52821101329355,27.4913640618385
memory.t9852,5.64818891447473,3.45617469244328
memory.t2114,-8.65974875130087,-5.10226997536491
memory.t882,-9.14121662618562,-6.4181891118358
memory.t2209,-19.7860356327785,-0.458066810305081
memory.t2450,7.37052013334049,6.82681582687764
memory.t2015,-10.4797399719886,6.68875535463805
memory.t2954,-38.4871904271987,9.79970019006454
memory.t8216,-1.79780984159881,9.75536635392961
memory.t3865,-27.0295889537468,3.8307408717457
memory.t9325,14.0668077541958,4.64670324665168
memory.t3610,-44.2329709072756,6.47458983217286
memory.t9514,-6.34641525217447,10.2715008295043
memory.t6911,-4.46200114307204,5.10761278207219
memory.t3578,-9.17596367088426,10.3836138520269
memory.t1059,22.5466451540814,-6.20530268342565
memory.t3647,-4.6886233119442,5.38295694691285
memory.t3052,-34.7503077535611,8.23692845491433
memory.t9512,-11.0643816297886,6.63977137686578
memory.t2948,-9.06304658698651,6.95171709897965
memory.t2926,-41.5957540569173,6.50074228992609
memory.t3613,-29.0123643701129,0.72555511429768
memory.t8993,-17.4949758083325,10.9966225312382
memory.t2783,-15.8275503938372,2.14120462400689
memory.t9382,-18.5104726282124,12.1521048067543
memory.t9033,-34.4593668854135,-2.17817611119164
memory.t9615,-17.4294078187308,14.1188622617379
memory.t7945,-46.6975226232581,7.70393795352422
memory.t4393,10.4245440187627,-0.720280193451691
memory.t6059,0.796975712546566,3.25952653171354
memory.t249,1.90108537048447,5.47966206773875
memory.t801,-25.0032180894908,11.8544999681629
memory.t6454,-25.7967395659388,11.7977885438737
memory.t10175,-41.7121598571521,7.98514512065654
memory.t2135,-30.2727724392873,13.7443294954683
memory.t8408,-28.8547970262082,-0.452212600446308
memory.t3929,-36.3692891987256,6.18363009260856
memory.t9082,-31.1491580761808,9.00947112422748
memory.t9106,-22.2233361371898,2.54090686119217
memory.t299,-32.6036726609401,9.7789253850621
memory.t9482,-27.4697750491245,6.57253376187499
memory.t4195,-7.60755716473656,10.3355133778954
memory.t330,-26.6871402824459,10.718654178187
memory.t7930,-38.2447314552334,9.31841776814285
memory.t9531,-42.6641936918083,8.27595862370514
memory.t6627,-2.97882054937442,1.93031308604022
memory.t4660,-46.360092683908,5.53222962764331
memory.t7418,-11.6128701090123,0.732391222121949
memory.t4900,-40.8318274529756,2.58487215147183
memory.t7353,-17.6443854414935,7.78352645833513
memory.t6411,-3.58424655828512,8.49587993626437
memory.t3376,-31.4869891727742,13.7604372118012
memory.t6351,-40.4441775653073,7.13818215528343
memory.t4079,-13.3630620793571,-5.18078446136549
memory.t1046,-36.6605127472506,0.135271095528204
memory.t1802,-31.5869659817419,9.1738422952063
memory.t3488,-32.5022649328757,6.46223641027717
memory.t8761,-19.682001619394,1.66240795825018
memory.t5237,-26.371275410277,-6.3282253497982
memory.t264,-22.391513109087,0.879669172388688
memory.t8486,-17.6877343431698,-1.66928176005791
memory.t3959,-5.0749115518448,8.17383150848502
memory.t2850,-41.5377652655427,5.59182116550598
memory.t8045,-5.32408532139491,3.79433017536094
memory.t5127,-14.2660466646788,6.97519031866638
memory.t4245,-22.3411410111802,3.99339021665
memory.t2476,-39.5950482315889,5.37908627603036
memory.t9413,-8.39369464253656,7.86828779411957
memory.t5894,13.8308954018325,4.6044075814906
memory.t8125,-31.7219690603399,13.3162273852156
memory.t3546,-22.1680788769166,-5.91170010624245
memory.t1963,-9.49298028684314,-10.3724595526822
memory.t4244,-32.4580060791586,8.78632608403844
memory.t4834,-20.6656846282788,15.1347833442866
memory.t1101,10.478439497016,5.83019931318048
memory.t5122,-12.4704180955932,16.8926722209288
memory.t3820,-6.84292323678884,9.67526006192011
memory.t6151,-30.4228732052168,0.580760416608942
memory.t6318,-30.3182577508979,8.35892964586416
memory.t3031,-35.5342162596054,-0.445557866269187
memory.t9279,-18.6180277310596,7.04055750374699
memory.t2725,-37.3418357622253,1.97924500076392
memory.t6864,-35.3750776580805,0.237918498712062
memory.t4022,12.141513534957,-0.0132764937886125
memory.t3378,-35.1813087109802,0.897467933749328
memory.t8307,-4.21126620048324,1.39633830002896
memory.t9800,-10.6717770506997,6.39382644346578
memory.t8815,-1.88465809846942,7.41691636928001
memory.t4850,-1.87738185771969,4.40760022779771
memory.t2768,-26.0513070216777,10.9629775361077
memory.t8406,-17.960221641415,-1.09635678537895
memory.t5291,-7.69236086822978,6.60893110840945
memory.t7057,-15.8627263249856,0.217341138348846
memory.t1606,-15.5481329670898,13.4136212337539
memory.t10035,-5.42879689163815,2.01866823636962
memory.t2271,-26.2731981182639,-5.9050932097093
memory.t532,-20.4111601719324,12.5874966311403
memory.t2740,-32.8986004803038,-3.21262082817439
memory.t3570,-5.10437615103473,-2.20929637076326
memory.t952,-8.11433826989964,10.8348848778263
memory.t4676,-4.8051981469451,-6.30792142046791
memory.t227,-29.602725248105,-3.05429590935949
memory.t7335,-4.61263730963926,-2.05215035809256
memory.t7883,-34.2777174455906,9.60417693787751
memory.t5170,-29.7114302689174,-2.53940015805588
memory.t6655,-35.1552468334278,11.302250621534
memory.t10012,-21.1684125799268,18.1485773688715
memory.t2052,-34.499671547472,8.20291709756416
memory.t3917,-46.4351577966749,9.45814536595261
memory.t8407,-21.5104316269443,7.31240149445401
memory.t3839,-18.3954507091879,-2.00171019623801
memory.t9760,-48.6052667991334,8.46004290374914
memory.t9396,-30.1896735612712,-7.61533416769293
memory.t55,-15.8850617880562,5.65452405369714
memory.t2405,-27.4015005872964,1.3913487346785
memory.t8847,-7.29129783131183,6.79717698868919
memory.t4400,-29.0942913841459,-0.81952532158298
memory.t8999,-34.1402660883538,6.01499753008097
memory.t214,-20.6793259120039,-3.4856211866036
memory.t5664,-27.5479577352769,1.25297571232413
memory.t8857,17.0528101859338,0.53830116212666
memory.t3036,-11.7472898237156,-7.120605863958
memory.t5682,-35.2387328377098,-2.21660241332881
memory.t1367,-21.2373309483207,-4.56794502923205
memory.t9260,-33.4143081401637,1.58903499522092
memory.t1914,-0.554475789640376,-3.17601279506377
memory.t6005,-13.1952687672148,-1.83826165239959
memory.t2648,-26.4788627231508,-1.79806678297972
memory.t6692,12.5172825880445,5.04330175580413
memory.t178,-16.2927635298122,12.7636612804226
memory.t8450,10.2900443741021,-1.59026604888063
memory.t2615,-23.4839636237223,8.79508294296143
memory.t936,-20.4060207241006,-4.36055631767953
memory.t8459,-4.94162802491325,10.1094356296361
memory.t4388,-41.1906126762701,4.71367160462305
memory.t2272,10.081859314671,-6.3008782828467
memory.t6143,-38.3514578163379,9.7994671423342
memory.t9496,-14.0598579659929,7.07152544789692
memory.t6165,-6.79193553050348,2.0345032627887
memory.t4842,-36.0354186722877,1.77957299954967
memory.t3970,-2.96065774090435,6.61687667689084
memory.t5488,-16.7801682562214,-1.43050096154502
memory.t2004,-38.2011621056717,8.1036625102843
memory.t6884,-39.1290504405157,11.2466927051272
memory.t2865,-7.45870692326589,6.64145310759637
memory.t1753,-36.0021137868904,6.68324064605355
memory.t6982,-34.8334983058586,5.38722635039059
memory.t2212,-41.2168461825929,3.97532426214535
memory.t3707,-33.726852158434,9.16796886763305
memory.t3385,3.31895564642997,-9.56397557811337
memory.t3714,7.17578307538188,6.86070967530719
memory.t9690,5.80106613727235,6.50458249885388
memory.t8988,-31.3163821418571,8.23056138031541
memory.t6700,-30.3549464018061,-0.607578818288339
memory.t9895,-15.4859781773251,7.46645917125456
memory.t4657,-28.7525974478062,7.81094403259442
memory.t6463,-9.36681691432221,6.14007695353454
memory.t1330,-21.507108020036,3.30957762736577
memory.t4238,-34.196493648754,-2.55433222898307
memory.t4683,-36.206461495073,1.28197761219297
memory.t4137,-40.6817602543464,4.85570653556006
memory.t6569,-37.1133295569535,2.19236519784695
memory.t4664,-21.7336669550996,-6.81818995455434
memory.t3615,-3.22733478065093,-8.72472606183528
memory.t1901,-1.0952671349016,8.64086709528538
memory.t1884,-5.29904540516024,7.52946108581758
memory.t8743,-48.6338713797596,8.35787189511359
memory.t1730,-14.2863005301639,7.3726275219725
memory.t3524,-21.6366682464352,6.35482066519926
memory.t4153,-23.8074662204193,11.5270891220546
memory.t5625,-25.8010778578261,12.3306079599193
memory.t6374,-41.5106172614045,5.67347732007137
memory.t8335,-6.71859455449301,5.99328760778084
memory.t8383,-39.1480455470724,5.43359909836809
memory.t959,-12.8448936443173,4.23546799792315
memory.t914,-12.0693693987754,8.45531929096221
memory.t1635,-47.0441320555305,8.6715609561227
memory.t2127,-14.993402101449,4.0334395317634
memory.t7614,-16.2496768504155,2.33853637863633
memory.t205,2.77191393370662,1.6470274722085
memory.t594,-14.9885100412618,-6.7635315176995
memory.t5463,-10.8322026919169,0.602195272971535
memory.t3925,-25.7062638610098,9.9181774383764
memory.t7663,-31.5157058069659,-5.26927683450146
memory.t1602,-15.8944907431668,14.4149543212611
memory.t6028,-42.5474862685473,2.97161356903225
memory.t9127,-8.76216364160978,9.0275348295111
memory.t8939,4.23259769888925,-0.290002195272115
memory.t4490,-7.14919148629139,6.96629230832614
memory.t7228,13.0127271634533,-1.88990578489659
memory.t1458,-17.9656010095358,6.09195911197311
memory.t2796,-3.08173976985345,6.57591647847111
memory.t2974,-10.7473597663905,6.58046195251299
memory.t9290,-20.755750017447,14.2522287813832
memory.t1648,-17.3615946029583,6.06879438111657
memory.t6733,-14.8394304512455,12.3206788540957
memory.t8092,-46.311040529593,7.84930203292303
memory.t7204,7.41612680759739,6.92542636656762
memory.t2902,-6.93160284586676,6.79888293740226
memory.t1788,-13.1441378952332,-2.74590649636592
memory.t1789,-2.96172216413982,-1.5425429289401
memory.t4026,-41.9551029540221,10.6082413518105
memory.t6317,2.49795673388758,5.59262367816387
memory.t1112,-38.0716912363992,9.45005029942479
memory.t2998,-9.44339479660847,8.01105047949894
memory.t4721,-39.1365414365875,3.45254725386691
memory.t1861,-18.1215842221679,13.844329935026
memory.t9156,-24.466387686955,1.67965483373097
memory.t3748,-23.4898459542029,6.14045409813228
memory.t3242,-10.6907069610601,-2.59608729620203
memory.t822,-33.1854213047231,-0.44406894465213
memory.t5268,-26.6600433285585,11.9448892253876
memory.t461,-21.7285767567243,4.03058782460754
memory.t7845,-33.9575418096744,5.75292471273685
memory.t8020,-27.404886566725,2.02010319391932
memory.t563,-20.8007776885435,6.22495482555185
memory.t6939,-11.8293794662306,9.15675345983365
memory.t856,-26.2160862978719,3.16069470827677
memory.t6562,12.043206166622,-7.7026254541421
memory.t1770,-34.0191817552413,14.2893481112962
memory.t3910,-21.3390200338808,3.18126294812104
memory.t6185,-30.0770060806136,2.82896418727144
memory.t3603,-17.0440349700454,14.0633792730323
memory.t5322,-6.65815466906657,10.1983783059499
memory.t4025,-18.8063097851462,4.30329992974984
memory.t8938,-12.5410148396382,-1.87546695426755
memory.t5632,-38.2103107836578,10.0634170686468
memory.t1085,-44.3557060878526,10.9066499807326
memory.t7251,-21.1036876747108,0.688363203733232
memory.t3302,-26.8371825492917,10.7161977983938
memory.t7167,-1.97827911673586,6.05927434567881
memory.t10096,-49.8071611789648,8.61172382804572
memory.t9664,-40.1052024052846,7.05517594047002
memory.t9465,-17.2833285229145,15.2415605975053
memory.t5833,-11.45198135115,3.13106061943901
memory.t8601,-37.4529636491082,-0.507651629636172
memory.t702,-15.0631339978997,12.1184651164503
memory.t2606,-25.3511840700073,11.1095262730995
memory.t518,-31.2883082558563,13.4274479984472
memory.t3997,-13.3213400558846,9.68717860231868
memory.t4487,-18.3881674736171,5.93777992105213
memory.t4457,-29.9875378892336,8.95937071304483
memory.t6452,-14.1503353285389,3.41474079186689
memory.t9620,-37.0055485414441,10.758835062367
memory.t8405,-18.2336102246257,18.1684391553737
memory.t5143,-41.536005157825,5.66609808535853
memory.t140,-22.5415961359725,2.91307442788695
memory.t6588,-26.9875138598863,-5.43034814612926
memory.t535,-0.732186265940651,2.82485187044924
memory.t7561,-19.2187302297441,-2.33901181740793
memory.t3218,-36.8798722504969,2.07724833383372
memory.t7529,-47.3405645668453,7.50421429679596
memory.t6893,-16.5510964333028,10.1261789609881
memory.t473,-21.8591676004256,-1.66062024194551
memory.t9947,-1.84214003065107,9.65281057404419
memory.t7681,-42.8170385568768,8.78979402029187
memory.t2026,-7.12915643125935,1.9070864753852
memory.t1772,-32.0849335426621,9.53703952170922
memory.t778,-8.19827459864509,8.5581566857109
memory.t4858,-17.7533699670946,8.29155266088805
memory.t2633,-28.5152272146334,0.634808405894819
memory.t269,-20.0747834035563,12.6710597609972
memory.t7166,-24.1636492784186,12.153954471926
memory.t5827,2.48743363668972,0.992619117735642
memory.t10160,-6.72281183049184,10.969311545614
memory.t1569,-35.0327191041677,8.71479601210552
memory.t9772,10.7134264622444,5.5976958220124
memory.t147,-5.33579279124931,1.67519868699037
memory.t7989,-18.9261850142904,11.9464899853714
memory.t471,-24.5403893445149,2.95188231939593
memory.t4249,-23.376798126225,9.75049217883964
memory.t774,-20.9051944161012,6.40903982530936
memory.t3665,-20.3948077126701,7.67623165592388
memory.t10133,-22.2161094576837,-5.86874615338955
memory.t6509,-18.6475818529084,8.7505523174087
memory.t6188,-17.0242725452042,10.7973021202404
memory.t5530,-32.5362541196354,9.87280927815842
memory.t7495,-33.9111909355385,3.77447278697523
memory.t8567,-27.6169581757989,9.65547031855981
memory.t2958,-16.5952528454733,-0.475789266769334
memory.t3945,-35.9244346845621,9.00464524282587
memory.t5690,-4.69048789193256,1.62002035244591
memory.t974,12.4314617831749,4.37064008376502
memory.t6559,-14.2715553926018,11.074064169227
memory.t2513,-18.5844748347537,-2.10250026526309
memory.t4634,-13.0786231312372,15.483359404021
memory.t5039,-17.1949277179513,-2.42915870544617
memory.t1334,-33.9916654570114,3.55245146337322
memory.t5278,-13.5917631751348,2.2397801739703
memory.t8651,-20.2955647172326,7.70855909573778
memory.t2575,-26.1237109309983,3.16248295629967
memory.t9461,-6.01442626241313,-2.61666828463364
memory.t9920,-2.08744980754817,5.77214883899664
memory.t9717,-14.0674974313383,6.82430256432742
memory.t9364,-11.8770919063326,4.25957810903273
memory.t8083,-23.6766259909512,12.2972272380019
memory.t5111,-16.4077586619435,5.9428860931426
memory.t4227,-1.24373168885919,-2.3027758855191
memory.t9623,-15.4112879850731,5.42693728173519
memory.t4459,-2.78905819403797,-6.20699714391138
memory.t3275,-2.14037552112472,8.7399524904952
memory.t3772,-10.4948650713614,5.92221856381472
memory.t5719,-10.5964521613446,10.313824218747
memory.t3933,-22.279962980785,5.80969372539957
memory.t9455,-39.8144318439103,1.66549775677722
memory.t4757,-5.88540803399831,7.64131473129608
memory.t1773,-17.2132570206563,7.66803822370224
memory.t241,-11.4140964376913,2.83269225267518
memory.t8394,-16.7075972728789,-0.983000636915853
memory.t5003,-3.15328188997535,-3.23101765574247
memory.t4505,-37.9227704839884,9.70267060695841
memory.t5880,21.0623474236251,-8.2512226549941
memory.t6468,-24.2134078036181,2.94033103563111
memory.t1695,-10.2794072516479,11.9971548738189
memory.t1281,-6.93685020019236,11.0348945489213
memory.t391,-6.62243499048173,-1.40790067174495
memory.t1036,-17.6537906173292,8.28779232515484
memory.t3562,-24.7219063062441,-1.22964757914286
memory.t2853,-42.8461597719525,7.5294115688292
memory.t9,-14.5499875859174,7.23388845606133
memory.t7577,-45.7084745076435,7.8405435491926
memory.t9437,-29.542825054417,3.57387925716221
memory.t8803,0.647772620988937,-1.71668833163958
memory.t7477,4.16227971400793,4.860067436247
memory.t652,15.4006320793816,1.74564605572224
memory.t1628,-21.9562717432043,4.22652191286203
memory.t10020,-4.24406778457735,-0.927445128937809
memory.t5009,-12.8216231835599,14.5078511683731
memory.t4091,4.83169648606901,-0.286495732630681
memory.t4298,-13.0609236584093,15.2926902215523
memory.t3380,-33.6312358023457,-4.88570299832386
memory.t480,-38.352810463732,7.58168799780205
memory.t7406,-28.4584880853729,10.0330153759149
memory.t1879,-35.0516598544748,4.92306302247529
memory.t7843,-32.8501652968564,1.70771769896841
memory.t8238,-28.4443319516005,8.05613143479834
memory.t6877,-8.84676898452755,11.7298628251096
memory.t1225,-27.1940573148601,9.46266283529543
memory.t6628,-26.5329729292356,-2.89680820219033
memory.t2237,-18.7943180122731,7.77617900264056
memory.t250,-15.5831286112355,5.99794353836234
memory.t2255,-10.8019484216045,12.0307296935399
memory.t6366,-1.24105468171001,2.95171592921978
memory.t8796,-28.1520118987474,7.43622700523439
memory.t4405,-33.2556549727065,-3.16213243213484
memory.t4193,-30.4051318083649,10.8544085451645
memory.t327,-9.3324176902429,2.74697062888159
memory.t7017,-20.2847159416878,9.32411547557062
memory.t6522,-21.3037888781749,6.46844505919928
memory.t7702,-49.8549530680983,8.6203231158521
memory.t3452,-6.26415727479414,3.3999942695448
memory.t3476,-18.7012319106737,4.14543159694233
memory.t5043,23.7235996173466,-5.02815331881809
memory.t1279,-28.4921401935524,11.1555435554614
memory.t7747,-2.02903423057796,8.794682685649
memory.t5602,-6.7608542821034,-3.22854120441601
memory.t8068,-10.8831751754984,3.66747449622914
memory.t3553,-29.553161037513,1.6242262268874
memory.t3851,-21.43042674167,12.913586695656
memory.t9131,-8.06477845054536,9.66812305872534
memory.t6001,-23.1464072990823,12.5549937252781
memory.t2975,-19.7453120856308,18.134990631816
memory.t8784,-13.2548381155155,-1.99916930023333
memory.t3729,-18.7712996920274,7.02614805751936
memory.t5051,-6.08487751679279,-5.82624694090087
memory.t7421,-28.7847783747422,10.6356095435085
memory.t6933,-28.1512872500853,10.0278872796263
memory.t2499,-42.4785211445375,2.99681213834552
memory.t2790,-33.1812567949936,8.96037914914995
memory.t9966,-34.3892472426249,1.58861353566509
memory.t2153,-13.8316144972533,2.25105467989211
memory.t6802,-12.9467678088484,-1.11761326026094
memory.t4053,-34.7726159873423,-1.6921830448766
memory.t10071,-4.98996545216687,1.55460313594642
memory.t6040,-17.1334272477463,-3.90991171311186
memory.t10022,-5.05089007103707,8.9652227439025
memory.t2223,-15.7453955723585,-1.63498834770577
memory.t6133,-16.3235879846288,9.49545904710083
memory.t3788,-4.9622126894851,7.63561718276734
memory.t3838,11.248923644734,-1.80999444747043
memory.t1676,-13.8834220437467,-0.792441692557849
memory.t10107,-3.52895321488997,-3.79581327121028
memory.t4052,26.2277142660608,-7.27040185405138
memory.t5967,-37.924536566408,5.94062969649765
memory.t6656,15.577321967799,-2.09006788077903
memory.t5436,-7.91424139651582,9.7184401754307
memory.t8304,-47.5787602242061,8.62418935432745
memory.t459,-6.42428636323,2.98664775610137
memory.t9388,-10.4936346289598,-5.80496990778025
memory.t2946,-2.1419445332776,2.95497040064361
memory.t8359,-34.9356716278394,0.228289608119056
memory.t4234,-30.493974342053,6.45137393380959
memory.t5100,-19.3705395701177,0.428123327975764
memory.t2841,-46.2312418025208,8.9094331416024
memory.t3595,-15.3013585978459,1.52642329661516
memory.t6975,-26.3262230961894,11.6054132417449
memory.t7507,-7.94615973651423,2.80182525376053
memory.t566,-25.0769806400815,3.27101702084729
memory.t3126,-16.7683651275003,16.0591287556058
memory.t1671,-23.3060463179994,9.42579278478259
memory.t9092,-20.3943261305927,8.29607875264409
memory.t3207,-23.8411499595606,11.2438107418169
memory.t1505,-26.9891257617668,11.3722266985854
memory.t9825,-3.93564127113738,1.57690436211915
memory.t2083,-28.1593186464231,0.979933878731744
memory.t4305,-24.3806526155181,6.53715430013293
memory.t369,-25.3130623738399,9.26089709965118
memory.t1507,-31.182106528312,13.7545482610389
memory.t1561,7.39064179259303,6.98526947629538
memory.t9208,-22.6595124897705,4.60288877611344
memory.t4606,-39.5535283246644,3.73022314228074
memory.t4010,-21.9364091753579,-4.3295327235945
memory.t5875,-3.1732886349827,8.69568623704095
memory.t6962,-9.14510136979206,10.5301871971005
memory.t1920,-20.8164107897621,12.5621377220625
memory.t8526,-22.5540460863731,1.41033780720382
memory.t5715,-16.4370939915076,-0.236619221807936
memory.t10069,-35.68569110699,4.86422202864231
memory.t5964,-12.438416688793,9.08000992954174
memory.t8858,-4.9331094163951,8.52666483116384
memory.t1471,-29.5308735847552,10.0803235639595
memory.t2103,-22.1315162079224,11.1441231301034
memory.t10080,-38.4877867189329,2.41305679675796
memory.t9264,-19.768867273576,-3.02183307262806
memory.t10200,-9.4280227983778,10.6159974169479
memory.t335,-13.5974452044391,7.02021880003154
memory.t6769,-47.2815643167563,7.68472255567892
memory.t1614,-25.035782508896,9.44212087119
memory.t2764,-6.57771459130473,5.90530686717516
memory.t2731,-20.9369767341005,6.40402575768974
memory.t2910,-6.19118104054929,1.92376901673272
memory.t5800,-47.4168121084181,7.3644820013162
memory.t5573,-27.5899016090288,-1.35362277451056
memory.t3114,-15.2647322903642,12.8275091069002
memory.t6335,-5.07377412216275,8.4606194571274
memory.t7050,-25.0356150679724,1.24010882128246
memory.t2290,11.2242499326873,6.58878339961912
memory.t6488,-34.7324178334474,4.30495473611069
memory.t533,-34.0978653721041,7.72867732996238
memory.t7354,-22.197495640503,-5.74075856062431
memory.t2061,-2.20136793181692,6.05429427258487
memory.t9108,-4.2973456989212,4.91656070891123
memory.t3953,-23.3792446356271,9.73960904294145
memory.t754,24.9859899539924,-7.39534093182417
memory.t7443,-38.3094117168713,10.2639567582359
memory.t8157,5.17895093751284,3.37458536415409
memory.t1873,-13.0891621310716,0.397065902479078
memory.t3866,-15.7991182127617,12.994241538664
memory.t7623,-13.2049660967432,6.76892379846974
memory.t2063,-10.624645186968,10.7989539938161
memory.t1061,3.98437326298029,-8.86938017511732
memory.t370,-9.80939531605485,-4.5093026323767
memory.t2003,-23.3940985957046,9.9064097866717
memory.t1935,-3.57219452127037,8.51787304754524
memory.t2057,-9.12016941144311,11.6400239285876
memory.t3735,-9.79597504608978,2.33052472573609
memory.t3334,-5.50756522591147,2.9790114269896
memory.t256,-41.5618590691897,3.8881626615652
memory.t421,-16.4733878356755,10.2468211435845
memory.t3511,-34.3434496230404,6.28384302855546
memory.t697,-32.1462426028924,5.63369827446373
memory.t6787,-30.5888597343636,6.31704571045276
memory.t6955,2.52269463865246,-4.51196318635699
memory.t949,-23.0039738574997,8.58935506835242
memory.t5049,-16.7185144235802,5.11440576393084
memory.t4862,-10.9637470116714,4.55122845659135
memory.t2388,-17.5854369041131,-3.84246790193848
memory.t872,-22.0229347555718,5.98812471459173
memory.t2236,-8.70407407547183,2.36166460961412
memory.t4677,-9.92806135296105,6.61801617410296
memory.t3506,-17.3681657866711,7.63384646562127
memory.t7946,-16.3187238227338,10.4928491616913
memory.t8462,-16.5882037612722,15.476829256866
memory.t143,1.16379314064602,2.29721218215622
memory.t6996,-16.7341996561181,-1.00384721213495
memory.t9648,-19.5143205134031,4.37697854394489
memory.t2345,-22.761362339473,-6.05604605104773
memory.t1184,-14.2760956829268,12.0477651438119
memory.t9102,-34.2965398978135,9.71515729228609
memory.t8056,-4.89297021745304,5.53746927809235
memory.t1540,-22.1653114316512,-5.54123476307267
memory.t9561,-23.3978092956815,10.1839354151928
memory.t9164,-12.8142067535509,14.7466110291247
memory.t1682,-48.745364377292,8.42604306503186
memory.t3390,-22.9842550157436,14.8975893851608
memory.t2433,-21.6213821919604,-6.81166560400353
memory.t7134,-16.9500014668378,16.16674298643
memory.t8244,-31.1230796865922,-2.79515111792454
memory.t8517,-28.8307070113057,4.42368587469513
memory.t2014,-21.0456386404193,5.81225261676573
memory.t4780,-32.3217714692205,-3.89794369780766
memory.t10031,-34.9893842139191,4.81852993364266
memory.t5428,-44.9762007848945,8.2153159312438
memory.t9179,-28.4697534701545,9.57382682665157
memory.t3370,-4.84260903087579,-12.2627657205265
memory.t9354,-23.841420371623,7.11972031101941
memory.t9266,-19.8343193684732,4.31081450700032
memory.t3991,-21.8454102007363,-6.27069534918295
memory.t6229,-33.2499783725315,13.9586534557886
memory.t9617,-38.734825998354,9.71146253885222
memory.t8615,-5.97174609340974,7.62811519324469
naive.t10181,-8.14341179230138,-6.00705513347982
naive.t3314,24.761914026418,-6.2147299105821
naive.t4952,16.0433025915536,-9.25643863626146
naive.t8515,2.2391382792495,-8.39064030932462
naive.t2178,7.52046180670892,-20.1188975498983
naive.t1863,4.8439100633313,-6.58610557075214
naive.t2623,24.5044426134248,-15.5713169944593
naive.t1474,-14.1360257536517,-8.46004716912049
naive.t9629,14.6790627581892,3.02693743676701
